,CPU_count,CPU_vendor_id,CPU_GHz,core_architecture,memory_available_B,swap_free_B,os,model_name,nb_samples,nb_preds
114,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,PoissonRegressor,20,20
115,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,PoissonRegressor,500,20
116,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,PoissonRegressor,500,500
117,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,PoissonRegressor,2000,20
118,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,PoissonRegressor,2000,500
119,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,PoissonRegressor,2000,2000
120,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,QuantileRegressor,20,20
121,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,QuantileRegressor,500,20
122,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,QuantileRegressor,500,500
123,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,QuantileRegressor,2000,20
124,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,QuantileRegressor,2000,500
125,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,QuantileRegressor,2000,2000
126,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,Ridge,20,20
127,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,Ridge,500,20
128,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,Ridge,500,500
129,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,Ridge,2000,20
130,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,Ridge,2000,500
131,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,Ridge,2000,2000
132,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,RidgeCV,20,20
133,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,RidgeCV,500,20
134,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,RidgeCV,500,500
135,12,GenuineIntel,2.6,x86_64,6910541824,1063518208,Darwin,RidgeCV,2000,20
