,CPU_count,CPU_vendor_id,CPU_GHz,core_architecture,memory_available_B,swap_free_B,os,model_name,nb_samples,nb_preds
57,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LarsCV,2000,20
58,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LarsCV,2000,500
59,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LarsCV,2000,2000
60,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Lasso,20,20
61,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Lasso,500,20
62,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Lasso,500,500
63,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Lasso,2000,20
64,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Lasso,2000,500
65,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Lasso,2000,2000
66,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoCV,20,20
67,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoCV,500,20
68,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoCV,500,500
69,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoCV,2000,20
70,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoCV,2000,500
71,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoCV,2000,2000
72,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoLars,20,20
73,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoLars,500,20
74,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoLars,500,500
75,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoLars,2000,20
76,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoLars,2000,500
77,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoLars,2000,2000
78,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoLarsCV,20,20
79,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoLarsCV,500,20
80,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoLarsCV,500,500
81,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoLarsCV,2000,20
82,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoLarsCV,2000,500
83,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoLarsCV,2000,2000
84,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoLarsIC,20,20
85,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoLarsIC,500,20
86,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoLarsIC,500,500
87,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoLarsIC,2000,20
88,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoLarsIC,2000,500
89,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LassoLarsIC,2000,2000
90,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LinearRegression,20,20
91,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LinearRegression,500,20
92,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LinearRegression,500,500
93,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LinearRegression,2000,20
94,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LinearRegression,2000,500
95,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LinearRegression,2000,2000
96,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Log,20,20
97,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Log,500,20
98,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Log,500,500
99,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Log,2000,20
100,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Log,2000,500
101,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,Log,2000,2000
102,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LogisticRegression,20,20
103,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LogisticRegression,500,20
104,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LogisticRegression,500,500
105,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LogisticRegression,2000,20
106,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LogisticRegression,2000,500
107,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LogisticRegression,2000,2000
108,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LogisticRegressionCV,20,20
109,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LogisticRegressionCV,500,20
110,4,GenuineIntel,2.9,x86_64,2339643392,1176240128,Darwin,LogisticRegressionCV,500,500
