,CPU_count,CPU_vendor_id,CPU_GHz,core_architecture,memory_available_B,swap_free_B,os,model_name,nb_samples,nb_preds
59,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LassoLars,2000,2000
60,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LassoLarsCV,20,20
61,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LassoLarsCV,500,20
62,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LassoLarsCV,500,500
63,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LassoLarsCV,2000,20
64,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LassoLarsCV,2000,500
65,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LassoLarsCV,2000,2000
66,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LinearRegression,20,20
67,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LinearRegression,500,20
68,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LinearRegression,500,500
69,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LinearRegression,2000,20
70,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LinearRegression,2000,500
71,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LinearRegression,2000,2000
72,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LogisticRegression,20,20
73,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LogisticRegression,500,20
74,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LogisticRegression,500,500
75,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LogisticRegression,2000,20
76,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LogisticRegression,2000,500
77,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LogisticRegression,2000,2000
78,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LogisticRegressionCV,20,20
79,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LogisticRegressionCV,500,20
80,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LogisticRegressionCV,500,500
81,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LogisticRegressionCV,2000,20
82,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LogisticRegressionCV,2000,500
83,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,LogisticRegressionCV,2000,2000
84,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,OrthogonalMatchingPursuit,20,20
85,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,OrthogonalMatchingPursuit,500,20
86,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,OrthogonalMatchingPursuit,500,500
87,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,OrthogonalMatchingPursuit,2000,20
88,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,OrthogonalMatchingPursuit,2000,500
89,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,OrthogonalMatchingPursuit,2000,2000
90,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,OrthogonalMatchingPursuitCV,20,20
91,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,OrthogonalMatchingPursuitCV,500,20
92,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,OrthogonalMatchingPursuitCV,500,500
93,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,OrthogonalMatchingPursuitCV,2000,20
94,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,OrthogonalMatchingPursuitCV,2000,500
95,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,OrthogonalMatchingPursuitCV,2000,2000
96,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,PassiveAggressiveClassifier,20,20
97,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,PassiveAggressiveClassifier,500,20
98,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,PassiveAggressiveClassifier,500,500
99,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,PassiveAggressiveClassifier,2000,20
100,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,PassiveAggressiveClassifier,2000,500
101,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,PassiveAggressiveClassifier,2000,2000
102,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,PassiveAggressiveRegressor,20,20
103,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,PassiveAggressiveRegressor,500,20
104,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,PassiveAggressiveRegressor,500,500
105,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,PassiveAggressiveRegressor,2000,20
106,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,PassiveAggressiveRegressor,2000,500
107,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,PassiveAggressiveRegressor,2000,2000
108,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,Perceptron,20,20
109,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,Perceptron,500,20
110,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,Perceptron,500,500
111,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,Perceptron,2000,20
112,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,Perceptron,2000,500
113,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,Perceptron,2000,2000
114,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,PoissonRegressor,20,20
115,12,GenuineIntel,2.6,AMD64,2471227392,1947033600,Windows,PoissonRegressor,500,20
